2.063891292959243060e+02;1.608846572296516797e+02;2.765978006084083063e+01
3.707121180729990328e+02;1.564677246004892766e+02;2.731938870768931338e+01
5.193245784969028591e+02;1.497937130113186868e+02;1.818675679121912481e+01
6.702995440956364064e+02;1.451089108864430841e+02;2.536751988946082292e+01
8.095424002697890273e+02;1.359131266258993946e+02;2.445978345819196420e+01
9.421257973474351957e+02;1.304057187134279161e+02;2.193202432662280899e+01
1.070353837696644860e+03;1.257198458187842220e+02;2.089190442885842458e+01
1.193565488985003640e+03;1.213960692649083057e+02;2.075746734865083454e+01
1.313145976226461471e+03;1.183577553008746008e+02;1.925750679448310621e+01
1.430280999586752841e+03;1.142756138484683106e+02;2.101355261637922922e+01
1.541697203923398092e+03;1.100719099191867372e+02;1.820875395175312406e+01
1.650424819425126316e+03;1.078479126237590435e+02;2.065840160488710353e+01
1.757393029170916179e+03;1.048978298082654419e+02;2.014132346063638579e+01
1.860220479041657200e+03;1.020099515263268586e+02;1.764111725866223424e+01
1.961412932223569896e+03;9.974128250319654398e+01;1.772649424837709375e+01
2.059703044048050288e+03;9.767351905163900483e+01;1.693478707601661881e+01
2.156759970326847906e+03;9.609440846196821440e+01;1.718660487525676217e+01
2.251891860971986716e+03;9.353180057720237528e+01;1.761647760376808947e+01
2.343823571481252657e+03;9.154785492681980941e+01;1.743488122198868950e+01
2.434987570825626335e+03;9.017841617848716851e+01;1.751842931302644502e+01
2.524180403838226994e+03;8.858699413692988855e+01;1.721238585874243654e+01
2.612161559099486112e+03;8.658866771895031889e+01;1.677889203915719918e+01
2.697357739276127631e+03;8.510513399610499619e+01;1.722860631093408301e+01
2.782371827091696105e+03;8.418763899642567594e+01;1.541748257369954445e+01
2.865733017268978983e+03;8.255534241152145114e+01;1.550724313370346863e+01
2.947482511914739007e+03;8.113258286500945360e+01;1.738794285425592534e+01
