3.650107267557920068e+02;1.568399340682136653e+02;2.628104055805891903e+01
5.162282295226960969e+02;1.505871994116916994e+02;1.766794397834848951e+01
6.661851255791754056e+02;1.443413362481645663e+02;2.773489787618314040e+01
8.049109020190252295e+02;1.360095103104828240e+02;1.973534320059638958e+01
9.382041462001410537e+02;1.309841654731012000e+02;2.074124016317875885e+01
1.066879232965227629e+03;1.258128853643623302e+02;2.045811902255900350e+01
1.189829916928865714e+03;1.215663453645641994e+02;1.941383652363811052e+01
1.310011923694356028e+03;1.182776023247587318e+02;2.072211554660293586e+01
1.426385121578383178e+03;1.140602493379597036e+02;1.877535813689064526e+01
1.538132422370275435e+03;1.104564042252969784e+02;1.794972652310525518e+01
1.647297930028977134e+03;1.077979322542853424e+02;1.913348564715420252e+01
1.753728286878846120e+03;1.050379843465359500e+02;1.769211747226313491e+01
1.857373898722049034e+03;1.022458496365256906e+02;1.821926742279038081e+01
1.958219986151897501e+03;9.969576815190384877e+01;1.753778985750363972e+01
2.056765435025856732e+03;9.775714770732838588e+01;1.701665710560382649e+01
2.153734281566554273e+03;9.604333081917684467e+01;1.756459507937734088e+01
2.248852096664210421e+03;9.353693520574779541e+01;1.703020594074996552e+01
2.340808151978049864e+03;9.157393476466995708e+01;1.632021743544100900e+01
2.431999966193550335e+03;9.013604924410947206e+01;1.701973503789986353e+01
2.521080250466268808e+03;8.842897902175445779e+01;1.805598680397406497e+01
2.608857924237059251e+03;8.689068200305973733e+01;1.720586697990847824e+01
2.694861614472388283e+03;8.522060369895325493e+01;1.569547858846908639e+01
2.779299131634965761e+03;8.387602700114189247e+01;1.557496030505535600e+01
2.862613668474672068e+03;8.248035728133072553e+01;1.552340141791637507e+01
2.944259846197627212e+03;8.123892086390128497e+01;1.534334683677752764e+01
3.025091510202474637e+03;8.048674301738401482e+01;1.640262977194242922e+01
