2.054261358657058452e+02;1.590592933809439273e+02;2.834121528391457900e+01
3.686687895234617258e+02;1.564034605898025916e+02;2.682958885228526924e+01
5.182330570453110568e+02;1.501746064424281428e+02;1.735497379038037025e+01
6.690180024083180115e+02;1.448375351396740029e+02;2.257303236091763665e+01
8.079081273246590627e+02;1.356884036614231377e+02;2.304478088093537735e+01
9.403948097311642869e+02;1.308994478436153486e+02;2.114839734646511715e+01
1.069707023011889760e+03;1.261207363876935688e+02;2.196013495391866854e+01
1.192636282506551424e+03;1.214030561729643978e+02;2.132241955983431581e+01
1.312513135357818555e+03;1.182800695266054163e+02;1.914060720162183316e+01
1.429196421559762257e+03;1.142568727827824659e+02;1.949566006638610816e+01
1.541026880923383487e+03;1.104147379927650263e+02;1.807159596171868543e+01
1.650025897545292310e+03;1.075575713648381679e+02;1.897682949771547101e+01
1.756142023653059823e+03;1.048358732384997438e+02;1.880956552595444009e+01
1.859697644022291797e+03;1.021385553583214687e+02;1.802680407207571989e+01
1.960419134369702761e+03;9.965253083349932695e+01;1.881811471497621824e+01
2.059002705689290451e+03;9.784128920400405605e+01;1.583138455522112054e+01
2.156101712777710873e+03;9.595384506415894066e+01;1.747908718739518008e+01
2.250910395817608332e+03;9.349187090551390611e+01;1.852832182970269059e+01
2.343085454588738685e+03;9.160616464433587680e+01;1.719928235044153553e+01
2.434122725106280086e+03;9.024215418597327698e+01;1.857432992381609438e+01
2.523569762960685239e+03;8.853175781693380486e+01;1.878777085354931842e+01
2.611186240740147696e+03;8.671213679005495578e+01;1.774004820586469577e+01
2.696994036540795150e+03;8.545508431281587036e+01;1.724629282807700292e+01
2.782096409365779436e+03;8.413445124753729942e+01;1.726327220526673045e+01
2.865262939035869749e+03;8.225545832296802473e+01;1.519102203277043373e+01
2.946607326011715486e+03;8.072161205670840900e+01;1.583047918668989951e+01
3.026706163149286567e+03;7.959630677313566594e+01;1.671004277181737052e+01
